"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","comprehension_boxes","comprehension_your_boxes","comprehension_winning_boxes","comprehension_fc","comprehension_lc","comprehension_ps","comprehension_cc","pre1","pre2","pre3","pre_fc","pre_lc","pre_ps","pre_cc","c_selection1","c_selection2","c_selection3","post1","post2","post3","post_fc","post_lc","post_ps","post_cc","likelihood","confidence1","confidence2","why","why_fc","why_lc","why_ps","why_cc","age","gender","education","winning_box","outcome","order","pre","choice","choice_text","box","box_image","box_text","p_selected","winning_box_text","IPAddress_coded","workerId_coded","excluded","excluded_reason","p_highest","p_lowest","p_second_highest","uniform","choice_tertiary"
"2019-09-25 11:01:26","2019-09-25 11:04:36","0","100","189","1","2019-09-25 11:04:36","R_1Nn5rD4E7jyOtU9","","","","","anonymous","EN","3","1","1","2.858","7.402","9.192","3",NA,NA,NA,"","","","","On","Off","Off",34,33,33,"10.461","17.573","19.454","3","3","1","3","Each box has a 1/3 chance of being the winning box. I just randomly pick this one and give it 1% higher chance of winning.","5.806","5.806","54.444","1","39","1","4","1","$1.00","132",0,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",34,"Left",77,355,0,"NA",34,33,33,1,1
"2019-09-25 11:09:18","2019-09-25 11:12:20","0","100","181","1","2019-09-25 11:12:20","R_2zkj8fnWiYGDyng","","","","","anonymous","EN","3","1","1","1.148","2.813","3.434","3",NA,NA,NA,"","","","","Off","On","Off",33,33,34,"1.516","1.516","9.139","1","3","3","3","That was what was said in the instructions.","2.123","2.123","10.619","1","31","0","4","2","$1.00","123",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Middle",233,356,0,"NA",34,33,33,1,1
"2019-09-25 11:04:56","2019-09-25 11:10:29","0","100","332","1","2019-09-25 11:10:30","R_3EDVC0a3fBxy60A","","","","","anonymous","EN","3","1","1","4.048","8.187","15.141","3",NA,NA,NA,"","","","","","","",33.33,33.33,33.34,"9.366","47.586","62.642","4","3","3","3","Each of the three boxes had an equal chance to win. 100/3","6.61","6.61","42.093","1","66","0","5","2","$1.00","321",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.33,"Middle",548,357,0,"NA",33.34,33.33,33.33,1,2
"2019-09-25 12:17:20","2019-09-25 12:20:11","0","100","171","1","2019-09-25 12:20:12","R_W0bTlmTc0F3UrDP","","","","","anonymous","EN","3","1","1","2.525","5.705","8.354","3",33.34,33.33,33.33,"9.067","40.619","42.203","4","Off","Off","On",NA,NA,NA,"","","","","5","5","5","I think each box had an even chance of winning","4.758","4.758","15.25","1","28","1","2","1","$0.00","123",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.33,"Left",600,358,0,"NA",33.34,33.33,33.33,1,0
"2019-09-25 11:20:46","2019-09-25 11:23:40","0","100","173","1","2019-09-25 11:23:41","R_1Q5SOqXF0BOjLQo","","","","","anonymous","EN","3","1","1","2.026","4.177","4.996","3",NA,NA,NA,"","","","","","","",33,34,33,"10.308","19.969","24.836","5","3","3","3","randomly chosen by computer, given no evidence otherwise that the boxes will be treated equally.","5.133","5.133","44.625","1","23","0","4","2","$0.00","231",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Middle",511,359,0,"NA",34,33,33,1,2
"2019-09-25 11:01:20","2019-09-25 11:01:59","0","10","38","0","2019-10-02 11:02:29","R_1pmNQYFuzvi6oz0","","","","","anonymous","EN","","","","","","","",NA,NA,NA,"","","","","","","",NA,NA,NA,"","","","","","","","","","","","","","","","","","",1,NA,"",NA,"","",NA,"",493,360,1,"incomplete survey",NA,NA,NA,NA,0
"2019-09-25 11:21:00","2019-09-25 11:23:14","0","100","134","1","2019-09-25 11:23:14","R_OKeF9JuObGvg3GV","","","","","anonymous","EN","3","1","1","3.304","5.856","6.698","3",33.3,33.3,33.4,"5.657","13.682","17.564","8","","","",NA,NA,NA,"","","","","4","4","4","Because each box has an equal chance","3.838","3.838","16.368","1","52","1","5","2","$0.00","231",1,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.3,"Middle",343,361,0,"NA",33.4,33.3,33.3,1,0
"2019-09-25 11:12:06","2019-09-25 11:31:01","0","100","1134","1","2019-09-25 11:31:01","R_2U44q0L4ELJDESl","","","","","anonymous","EN","3","1","1","34.508","41.06","42.045","6",NA,NA,NA,"","","","","Off","On","Off",33.3,33.4,33.3,"4.304","4.304","16.7","1","3","3","3","It's just math.","137.749","137.749","145.115","1","45","0","4","3","$0.00","132",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.4,"Right",528,362,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 12:10:14","2019-09-25 12:13:36","0","100","202","1","2019-09-25 12:13:41","R_SPpAVFScx97Nr3P","","","","","anonymous","EN","3","1","1","3.149","5.883","6.692","3",NA,NA,NA,"","","","","","","",33,34,33,"8.575","32.143","36.17","9","3","3","3","Since there are 3 boxes each would have a 33% chance of winning, and the extra point had to go somewhere","6.616","52.065","55.854","3","38","0","4","2","$1.00","132",0,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Middle",387,363,0,"NA",34,33,33,1,2
"2019-09-25 12:15:18","2019-09-25 12:18:22","0","100","183","1","2019-09-25 12:18:22","R_3L1k3DY1C7BATOV","","","","","anonymous","EN","3","1","1","2.839","5.855","6.621","3",NA,NA,NA,"","","","","On","Off","Off",34,33,33,"7.633","18.48","21.23","7","3","2","2","33.3 percent is one in three. I assume each box is equally likely to be the winner.","3.253","3.253","59.726","1","32","0","2","1","$1.00","132",0,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",34,"Left",535,364,0,"NA",34,33,33,1,1
"2019-09-25 11:23:05","2019-09-25 11:27:20","0","100","255","1","2019-09-25 11:27:21","R_12JuklWLT195Ori","","","","","anonymous","EN","3","1","1","3.508","6.251","7.259","3",33,33,34,"7.47","17.269","22.169","3","Off","Off","On",NA,NA,NA,"","","","","3","3","3","It's about as equal to the other boxes as possible.","3.917","3.917","66.163","1","46","1","2","3","$1.00","132",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Right",106,365,0,"NA",34,33,33,1,0
"2019-09-25 11:18:43","2019-09-25 11:21:01","0","100","138","1","2019-09-25 11:21:01","R_2R3a6bw3Cs83hPc","","","","","anonymous","EN","3","1","1","2.91","7.502","7.933","4",30,40,30,"8.292","8.292","13.873","1","Off","Off","On",NA,NA,NA,"","","","","2","1","1","It seemed like it had a bit less of a chance than the middle box. Usually things in the middle seem to be the winner.","4.798","4.798","32.778","1","46","1","4","3","$1.00","132",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",30,"Right",82,366,0,"NA",40,30,30,0,0
"2019-09-25 11:05:53","2019-09-25 11:07:46","0","100","112","1","2019-09-25 11:07:47","R_2962rariUltIpZs","","","","","anonymous","EN","3","1","1","3.062","7.962","8.687","3",NA,NA,NA,"","","","","","","",25,50,25,"6.389","6.389","12.869","1","5","6","5","I just guessed","2.864","2.864","9.87","1","40","1","4","1","$1.00","312",0,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",25,"Left",102,367,0,"NA",50,25,25,0,2
"2019-09-25 11:06:37","2019-09-25 11:10:10","0","100","213","1","2019-09-25 11:10:11","R_1jv0ZXo3C7zWugc","","","","","anonymous","EN","3","1","1","1.828","5.123","6.044","3",33,33,34,"6.626","30.691","33.448","6","","","",NA,NA,NA,"","","","","5","5","5","I wanted to say that each box has a 50% chance of being the winning box because it either is the winning on or it isn't. But theres 3 boxes so I divided my chances into thirds.","2.289","62.365","68.002","3","25","0","2","1","$0.00","132",1,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Left",307,368,0,"NA",34,33,33,1,0
"2019-09-25 11:48:34","2019-09-25 11:50:38","0","100","123","1","2019-09-25 11:50:39","R_1jrXgkjeZ0YDyC5","","","","","anonymous","EN","3","1","1","1.842","4.174","4.763","3",25,25,50,"5.004","12.267","14.21","5","","","",NA,NA,NA,"","","","","3","3","5","I feel as if the middle item always has a lesser chance of winning. ","2.23","15.92","16.471","2","23","1","2","2","$1.00","321",1,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",25,"Middle",42,369,0,"NA",50,25,25,0,0
"2019-09-25 11:48:06","2019-09-25 11:53:09","0","100","302","1","2019-09-25 11:53:09","R_qVH3IUPR2sJ00kV","","","","","anonymous","EN","3","1","1","2.409","6.328","6.712","4",NA,NA,NA,"","","","","","","",20,20,60,"9.348","18.098","19.915","4","7","8","7","just a gut feeling","184.521","184.521","188.9","1","53","1","4","3","$1.00","312",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",60,"Right",202,370,0,"NA",60,20,20,0,2
"2019-09-25 12:17:16","2019-09-25 12:19:45","0","100","148","1","2019-09-25 12:19:45","R_oZ8JIKV1uJPeKLD","","","","","anonymous","EN","3","1","1","2.487","6.066","10.42","3",33.3,33.4,33.3,"2.166","22.645","24.826","6","Off","On","Off",NA,NA,NA,"","","","","4","3","3","Each box has an equal chance, so each box has 33.333333 probability","1.083","1.083","21.098","1","20","0","3","3","$0.00","132",1,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.4,"Right",39,371,0,"NA",33.4,33.3,33.3,1,0
"2019-09-25 11:56:33","2019-09-25 11:59:33","0","100","179","1","2019-09-25 11:59:33","R_1l5Z4lbFwjyAywp","","","","","anonymous","EN","3","1","1","4.246","9.63","11.136","3",25,40,35,"10.565","20.456","25.374","3","","","",NA,NA,NA,"","","","","7","9","9","No reason really, it just felt right.","6.151","6.151","18.854","1","67","1","3","1","$0.00","123",1,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",40,"Left",13,372,0,"NA",40,25,35,0,0
"2019-09-25 11:34:27","2019-09-25 11:39:14","0","100","286","1","2019-09-25 11:39:14","R_2Ed8nBAXh8nOaT4","","","","","anonymous","EN","3","1","1","4.162","9.875","12.111","3",NA,NA,NA,"","","","","Off","Off","On",33.3,33.3,33.4,"10.061","54.255","61.363","7","10","10","10","Based on the chance that each box could win I separated the chances evenly. The increase on this box is only because the total needed to equal 100%.","6.501","6.501","61.39","1","49","0","3","3","$1.00","213",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",33.4,"Right",349,373,0,"NA",33.4,33.3,33.3,1,1
"2019-09-25 12:05:51","2019-09-25 12:07:54","0","100","122","1","2019-09-25 12:07:55","R_1qb79jeXY69ysle","","","","","anonymous","EN","3","1","1","1.67","3.931","4.6","3",NA,NA,NA,"","","","","Off","Off","On",33,33,34,"3.838","12.321","13.188","4","10","4","10","If chances are all equal they could be picked, it would be about a 34% chance it could be picked","2.934","2.934","24.872","1","26","1","4","2","$0.00","231",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Middle",228,374,0,"NA",34,33,33,1,1
"2019-09-25 11:21:46","2019-09-25 11:23:56","0","100","129","1","2019-09-25 11:23:57","R_1BQl6UJoq3lpnog","","","","","anonymous","EN","3","1","1","2.129","5.405","6.083","3",NA,NA,NA,"","","","","Off","On","Off",33,34,33,"2.269","15.585","17.963","12","3","3","3","They all have an equal chance, I just had to choose one to round up to make an even 100%.","0.76","0.76","25.266","1","30","0","2","3","$0.00","132",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",34,"Right",356,375,0,"NA",34,33,33,1,1
"2019-09-25 11:07:37","2019-09-25 11:09:51","0","100","134","1","2019-09-25 11:09:52","R_2ZIdmKo5KXULaSO","","","","","anonymous","EN","3","0","0","3.906","9.289","10.087","3",0,0,100,"8.945","11.328","14.585","4","Off","Off","On",NA,NA,NA,"","","","","8","10","10","i was seeing it in my eyes","2.158","2.158","11.392","1","34","0","4","1","$0.00","321",1,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",100,"Left",504,376,0,"NA",100,0,0,0,0
"2019-09-25 11:07:45","2019-09-25 11:12:24","0","100","278","1","2019-09-25 11:12:25","R_e8JJDFmp9tuK1nX","","","","","anonymous","EN","3","1","1","3.508","6.548","7.453","3",NA,NA,NA,"","","","","Off","Off","On",34,34,32,"2.891","121.78","127.204","24","6","1","7","Because it's the box i picked.","10.436","10.436","29.949","1","21","1","2","2","$0.00","312",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",32,"Middle",236,377,0,"NA",34,32,34,0,1
"2019-09-25 11:43:45","2019-09-25 11:46:44","0","100","178","1","2019-09-25 11:46:44","R_3lWUI8nvh2uGH9r","","","","","anonymous","EN","3","1","1","1.844","4.264","5.037","3",NA,NA,NA,"","","","","","","",33,33,34,"2.779","20.391","21.984","5","8","7","8","each box has an equal chance of being the winning box. Since the number 100 cant be divided by 3 equally the one that is mine i chose to have a 1% more chance than the other 2 boxes.","2.801","2.801","50.831","1","28","1","2","3","$1.00","123",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Right",540,378,0,"NA",34,33,33,1,2
"2019-09-25 11:06:10","2019-09-25 11:16:01","0","100","591","1","2019-09-25 11:16:01","R_3nGffRGGJZl2eiC","","","","","anonymous","EN","3","1","1","4.795","15.29","16.448","4",NA,NA,NA,"","","","","Off","Off","On",30,40,30,"14.005","61.487","65.348","12","7","10","9","Already one box is select that's why i tell 30 percentage.","10.795","10.795","73.224","1","46","1","4","2","$0.00","123",0,1,"You have selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",30,"Middle",318,379,0,"NA",40,30,30,0,1
"2019-09-25 11:06:02","2019-09-25 11:10:40","0","100","277","1","2019-09-25 11:10:40","R_rcqCjtPK6SY5dsd","","","","","anonymous","EN","3","1","1","2.058","4.083","7.774","3",20,20,60,"1.827","1.827","6.897","1","","","",NA,NA,NA,"","","","","8","8","8","Gut feeling","0.624","0.624","5.794","1","25","1","3","3","$1.00","231",1,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",60,"Right",499,380,0,"NA",60,20,20,0,0
"2019-09-25 11:05:56","2019-09-25 11:09:36","0","100","220","1","2019-09-25 11:09:37","R_3kCdKlWpVHpREcZ","","","","","anonymous","EN","3","1","1","2.696","6.198","7.906","3",NA,NA,NA,"","","","","","","",33,33,34,"9.145","17.894","24.779","3","0","10","3","They all have an equal chance, but I had to put numbers that would add up to 100% so I chose 33 for the first two and 34 for the last one. ","4.976","4.976","33.188","1","54","1","3","2","$0.00","321",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Middle",459,381,0,"NA",34,33,33,1,2
"2019-09-25 11:54:37","2019-09-25 11:58:06","0","100","208","1","2019-09-25 11:58:06","R_1KXWAnJZIt44t7X","","","","","anonymous","EN","3","1","1","2.719","5.134","6.192","3",33.33,33.34,33.33,"7.463","21.503","23.64","2","","","",NA,NA,NA,"","","","","5","5","5","Because my intuition said pick this percentage for the middle box.","4.447","4.447","29.131","1","29","1","2","3","$0.00","231",1,0,"The computer has randomly selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33.34,"Right",110,382,0,"NA",33.34,33.33,33.33,1,0
"2019-09-25 11:17:56","2019-09-25 11:20:48","0","100","171","1","2019-09-25 11:20:48","R_V1Gn3fF0kolCVGN","","","","","anonymous","EN","3","1","1","2.095","4.973","6.598","3",33.3,33.3,33.4,"9.016","28.314","30.363","10","","","",NA,NA,NA,"","","","","3","3","4","Because assuming there is no deception in this test, each box will have a 1/3rd chance of winning.","1.081","1.081","37.199","1","27","0","2","2","$0.00","312",1,0,"The computer has randomly selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33.3,"Middle",524,383,0,"NA",33.4,33.3,33.3,1,0
"2019-09-25 11:09:48","2019-09-25 11:12:33","0","100","164","1","2019-09-25 11:12:33","R_3NJ9GqM7pSlaQKW","","","","","anonymous","EN","3","1","1","1.789","3.797","4.822","3",NA,NA,NA,"","","","","Off","On","Off",33,33,34,"2.404","2.404","9.829","1","3","3","2","I read earlier each box has an equal chance of being selected as the winning box. Divide 100% amongst three boxes and that is 33%.","2.757","2.757","32.998","1","36","1","4","1","$0.00","312",0,1,"You have selected this box as your box.",2,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6Ft5pvdFg2hzi5v","Middle",33,"Left",78,384,0,"NA",34,33,33,1,1
"2019-09-25 11:00:13","2019-09-25 11:01:54","0","100","100","1","2019-09-25 11:01:54","R_20MeT5y2sUMygmT","","","","","anonymous","EN","3","1","1","1.836","4.132","4.8","3",NA,NA,NA,"","","","","","","",33,33,34,"5.152","9.473","10.081","4","5","5","5","I think it has an equal chance as the others","4.605","4.605","16.05","1","48","1","4","3","$1.00","213",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Right",402,385,0,"NA",34,33,33,1,2
"2019-09-25 11:26:14","2019-09-25 11:28:38","0","100","143","1","2019-09-25 11:28:38","R_6tZeYxn2RmSOUpz","","","","","anonymous","EN","3","1","1","2.559","10.343","11.241","3",NA,NA,NA,"","","","","","","",33,33,34,"10.026","27.536","29.547","7","10","10","10","because its greater than the other boxes","3.349","3.349","19.426","1","23","0","3","1","$0.00","132",0,0,"The computer has randomly selected this box as your box.",3,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_byGtAtR4WsrhcqN","Right",34,"Left",223,386,0,"NA",34,33,33,1,2
"2019-09-25 11:06:23","2019-09-25 11:09:41","0","100","197","1","2019-09-25 11:09:41","R_4I2vKMBFWHxOIiR","","","","","anonymous","EN","3","1","1","2.772","6.702","7.905","3",33,33,34,"7.589","60.885","68.654","14","On","Off","Off",NA,NA,NA,"","","","","3","4","3","All boxes are said to have an equal chance of being chosen, giving each box about a 33% chance of being chosen.","2.793","2.793","32.566","1","29","1","4","3","$0.00","321",1,1,"You have selected this box as your box.",1,"https://wharton.ca1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cZ26urzdWdrwgHr","Left",33,"Right",84,387,0,"NA",34,33,33,1,0
